cik,tic,Shortname,Longname,Sector,Industry,Stock_Change%,Year,Sentiment_Score
764622.0,PNW,Pinnacle West Capital Corporati,Pinnacle West Capital Corporation,Utilities,Utilities - Regulated Electric,6.855263389706434,2007,-0.030564047396183
1800.0,ABT,Abbott Laboratories,Abbott Laboratories,Healthcare,Medical Devices,23.8336799616649,2007,-0.2620009481906891
2488.0,AMD,"Advanced Micro Devices, Inc.","Advanced Micro Devices, Inc.",Technology,Semiconductors,-51.62526565149063,2007,-0.6851322054862976
2969.0,APD,"Air Products and Chemicals, Inc","Air Products and Chemicals, Inc.",Basic Materials,Specialty Chemicals,31.188783896279126,2007,-0.5719712376594543
773840.0,HON,Honeywell International Inc.,Honeywell International Inc.,Industrials,Conglomerates,36.38184151007877,2007,-0.0879463925957679
4127.0,SWKS,"Skyworks Solutions, Inc.","Skyworks Solutions, Inc.",Technology,Semiconductors,28.77570674039556,2007,-0.943202018737793
4447.0,HES,Hess Corporation,Hess Corporation,Energy,Oil & Gas E&P,31.618964654464364,2007,-0.5682591795921326
4904.0,AEP,American Electric Power Company,"American Electric Power Company, Inc.",Utilities,Utilities - Regulated Electric,31.03316469415429,2007,0.3399923741817474
4962.0,AXP,American Express Company,American Express Company,Financial Services,Credit Services,9.987106228501208,2007,-0.4555443823337555
4977.0,AFL,AFLAC Incorporated,Aflac Incorporated,Financial Services,Insurance - Life,17.917092096502117,2007,0.0
5272.0,AIG,"American International Group, I","American International Group, Inc.",Financial Services,Insurance - Diversified,3.111247521775096,2007,-0.1430340260267257
1037868.0,AME,"AMETEK, Inc.","AMETEK, Inc.",Industrials,Specialty Industrial Machinery,31.83975719890888,2007,-0.6662737131118774
318154.0,AMGN,Amgen Inc.,Amgen Inc.,Healthcare,Drug Manufacturers - General,-18.00409020471917,2007,-0.3328045010566711
6281.0,ADI,"Analog Devices, Inc.","Analog Devices, Inc.",Technology,Semiconductors,6.721683653714905,2007,-0.8908838033676147
1841666.0,APA,APA Corporation,APA Corporation,Energy,Oil & Gas E&P,23.258954779278017,2007,0.0
320193.0,AAPL,Apple Inc.,Apple Inc.,Technology,Consumer Electronics,81.15061365599115,2007,0.0
6951.0,AMAT,"Applied Materials, Inc.","Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,12.10225650097021,2007,-0.3980788290500641
7084.0,ADM,Archer-Daniels-Midland Company,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products,-2.8658393832822537,2007,-0.8350122570991516
769397.0,ADSK,"Autodesk, Inc.","Autodesk, Inc.",Technology,Software - Application,19.88797887122724,2007,-0.669025719165802
8670.0,ADP,"Automatic Data Processing, Inc.","Automatic Data Processing, Inc.",Technology,Software - Application,12.737572689954302,2007,-0.7537421584129333
8818.0,AVY,Avery Dennison Corporation,Avery Dennison Corporation,Consumer Cyclical,Packaging & Containers,3.6272491533205553,2007,-0.8409497141838074
9389.0,BALL,Ball Corporation,Ball Corporation,Consumer Cyclical,Packaging & Containers,24.215339262023083,2007,-0.3691040277481079
1390777.0,BK,The Bank of New York Mellon Cor,The Bank of New York Mellon Corporation,Financial Services,Banks - Diversified,23.702129119174664,2007,0.0
10456.0,BAX,Baxter International Inc.,Baxter International Inc.,Healthcare,Medical Instruments & Supplies,36.24490819489172,2007,-0.2251430451869964
10795.0,BDX,"Becton, Dickinson and Company","Becton, Dickinson and Company",Healthcare,Medical Instruments & Supplies,20.631504684900204,2007,-0.0562353357672691
732712.0,VZ,Verizon Communications Inc.,Verizon Communications Inc.,Communication Services,Telecom Services,30.6890618768318,2007,-0.7868364453315735
764478.0,BBY,"Best Buy Co., Inc.","Best Buy Co., Inc.",Consumer Cyclical,Specialty Retail,-7.671650823514842,2007,-0.2560381591320038
12927.0,BA,Boeing Company (The),The Boeing Company,Industrials,Aerospace & Defense,20.011581007019185,2007,-0.2595487534999847
14272.0,BMY,Bristol-Myers Squibb Company,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,24.579529720342165,2007,-0.8605201244354248
1739940.0,CI,The Cigna Group,The Cigna Group,Healthcare,Healthcare Plans,33.708611356239906,2007,0.0
277948.0,CSX,CSX Corporation,CSX Corporation,Industrials,Railroads,34.63444042841355,2007,-0.4135986566543579
16732.0,CPB,The Campbell's Company,The Campbell's Company,Consumer Defensive,Packaged Foods,10.919326656224616,2007,-0.5880821347236633
16918.0,STZ,"Constellation Brands, Inc.","Constellation Brands, Inc.",Consumer Defensive,Beverages - Brewers,-10.490453606560646,2007,-0.590688943862915
721371.0,CAH,"Cardinal Health, Inc.","Cardinal Health, Inc.",Healthcare,Medical Distribution,0.7824389300781442,2007,-0.7491070032119751
18230.0,CAT,"Caterpillar, Inc.",Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,7.708934051015714,2007,-0.0665277764201164
19617.0,JPM,JP Morgan Chase & Co.,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,11.888698879863746,2007,-0.5563403367996216
93410.0,CVX,Chevron Corporation,Chevron Corporation,Energy,Oil & Gas Integrated,34.67586469858721,2007,-0.7177326679229736
313927.0,CHD,"Church & Dwight Company, Inc.","Church & Dwight Co., Inc.",Consumer Defensive,Household & Personal Products,31.019924606130765,2007,-0.9389067888259888
723254.0,CTAS,Cintas Corporation,Cintas Corporation,Industrials,Specialty Business Services,-6.241728913025657,2007,-0.1815139055252075
21076.0,CLX,Clorox Company (The),The Clorox Company,Consumer Defensive,Household & Personal Products,5.254582827594945,2007,0.0
21344.0,KO,Coca-Cola Company (The),The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic,26.041606648641903,2007,-0.9095098972320556
21665.0,CL,Colgate-Palmolive Company,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,18.39756932965524,2007,-0.1312396377325058
315293.0,AON,Aon plc,Aon plc,Financial Services,Insurance Brokers,17.925073720837137,2007,0.0
1166691.0,CMCSA,Comcast Corporation,Comcast Corporation,Communication Services,Telecom Services,14.809907862414208,2007,-0.6645091772079468
831001.0,C,"Citigroup, Inc.",Citigroup Inc.,Financial Services,Banks - Diversified,1.5300987455629356,2007,0.0
23217.0,CAG,"ConAgra Brands, Inc.","Conagra Brands, Inc.",Consumer Defensive,Packaged Foods,13.933924631115357,2007,-0.8035939931869507
1047862.0,ED,"Consolidated Edison, Inc.","Consolidated Edison, Inc.",Utilities,Utilities - Regulated Electric,10.262818180945722,2007,-0.0131725035607814
811156.0,CMS,CMS Energy Corporation,CMS Energy Corporation,Utilities,Utilities - Regulated Electric,21.980539199222203,2007,0.0
711404.0,COO,"The Cooper Companies, Inc.","The Cooper Companies, Inc.",Healthcare,Medical Instruments & Supplies,-4.585622678743606,2007,-0.6763460636138916
24545.0,TAP,Molson Coors Beverage Company,Molson Coors Beverage Company,Consumer Defensive,Beverages - Brewers,39.51318135101876,2007,-0.0209366977214813
24741.0,GLW,Corning Incorporated,Corning Incorporated,Technology,Electronic Components,1.707141434935533,2007,-0.7174390554428101
26172.0,CMI,Cummins Inc.,Cummins Inc.,Industrials,Specialty Industrial Machinery,78.28954973166572,2007,-0.3528463244438171
313616.0,DHR,Danaher Corporation,Danaher Corporation,Healthcare,Diagnostics & Research,18.257300071572445,2007,-0.8801324367523193
27419.0,TGT,Target Corporation,Target Corporation,Consumer Defensive,Discount Stores,16.09666211326004,2007,0.0
315189.0,DE,Deere & Company,Deere & Company,Industrials,Farm & Heavy Construction Machinery,59.83401891815356,2007,-0.6958979368209839
27904.0,DAL,"Delta Air Lines, Inc.","Delta Air Lines, Inc.",Industrials,Airlines,0.0,2007,-0.0364826209843158
936340.0,DTE,DTE Energy Company,DTE Energy Company,Utilities,Utilities - Regulated Electric,19.5575452382766,2007,-0.3044844567775726
1744489.0,DIS,Walt Disney Company (The),The Walt Disney Company,Communication Services,Entertainment,17.894945902966853,2007,0.0
29534.0,DG,Dollar General Corporation,Dollar General Corporation,Consumer Defensive,Discount Stores,0.0,2007,0.0
715957.0,D,"Dominion Energy, Inc.","Dominion Energy, Inc.",Utilities,Utilities - Regulated Electric,18.54923897031513,2007,-0.5848767161369324
29905.0,DOV,Dover Corporation,Dover Corporation,Industrials,Specialty Industrial Machinery,4.041082358812731,2007,-0.1430236846208572
1666700.0,DD,"DuPont de Nemours, Inc.","DuPont de Nemours, Inc.",Basic Materials,Specialty Chemicals,12.941875097295652,2007,0.0
29989.0,OMC,Omnicom Group Inc.,Omnicom Group Inc.,Communication Services,Advertising Agencies,13.941108258647738,2007,-0.4876768290996551
1326160.0,DUK,Duke Energy Corporation (Holdin,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,16.764759380522577,2007,-0.4574809670448303
31791.0,RVTY,"Revvity, Inc.","Revvity, Inc.",Healthcare,Diagnostics & Research,23.84670336089727,2007,-0.6639273762702942
31462.0,ECL,Ecolab Inc.,Ecolab Inc.,Basic Materials,Specialty Chemicals,10.359418261284905,2007,-0.1780362874269485
32604.0,EMR,Emerson Electric Company,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,19.67479670233856,2007,-0.1551199257373809
731802.0,ATO,Atmos Energy Corporation,Atmos Energy Corporation,Utilities,Utilities - Regulated Gas,10.045666858587389,2007,-0.0330828726291656
33185.0,EFX,"Equifax, Inc.",Equifax Inc.,Industrials,Consulting Services,9.231134894660675,2007,0.0
33213.0,EQT,EQT Corporation,EQT Corporation,Energy,Oil & Gas E&P,38.03758929259233,2007,-0.7896192073822021
746515.0,EXPD,Expeditors International of Was,"Expeditors International of Washington, Inc.",Industrials,Integrated Freight & Logistics,1.9897745056367988,2007,-0.113250695168972
34088.0,XOM,Exxon Mobil Corporation,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,29.60874544021617,2007,-0.5969229340553284
37785.0,FMC,FMC Corporation,FMC Corporation,Basic Materials,Agricultural Inputs,41.936335296552095,2007,0.0
753308.0,NEE,"NextEra Energy, Inc.","NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,44.30463129628512,2007,-0.2235971689224243
1048911.0,FDX,FedEx Corporation,FedEx Corporation,Industrials,Integrated Freight & Logistics,-1.5518615439785275,2007,0.0118507035076618
34903.0,FRT,Federal Realty Investment Trust,Federal Realty Investment Trust,Real Estate,REIT - Retail,21.810094571098706,2007,-0.634770393371582
35527.0,FITB,Fifth Third Bancorp,Fifth Third Bancorp,Financial Services,Banks - Regional,-1.2438505508174935,2007,0.0
1281761.0,RF,Regions Financial Corporation,Regions Financial Corporation,Financial Services,Banks - Regional,-5.884515381352284,2007,-0.4222263991832733
36270.0,MTB,M&T Bank Corporation,M&T Bank Corporation,Financial Services,Banks - Regional,-6.8392293374685,2007,-0.1846941709518432
36104.0,USB,U.S. Bancorp,U.S. Bancorp,Financial Services,Banks - Regional,9.635679537061437,2007,0.0
37996.0,F,Ford Motor Company,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,6.766818230318528,2007,-0.9373180270195008
38777.0,BEN,"Franklin Resources, Inc.","Franklin Resources, Inc.",Financial Services,Asset Management,29.59004035244424,2007,-0.0957913249731063
354190.0,AJG,Arthur J. Gallagher & Co.,Arthur J. Gallagher & Co.,Financial Services,Insurance Brokers,6.074429105210921,2007,-0.5151292085647583
40533.0,GD,General Dynamics Corporation,General Dynamics Corporation,Industrials,Aerospace & Defense,23.08688435377988,2007,-0.0766758695244789
40545.0,GE,GE Aerospace,GE Aerospace,Industrials,Aerospace & Defense,13.383140110547595,2007,-0.044779222458601
40704.0,GIS,"General Mills, Inc.","General Mills, Inc.",Consumer Defensive,Packaged Foods,13.683936007725862,2007,-0.543146014213562
1467858.0,GM,General Motors Company,General Motors Company,Consumer Cyclical,Auto Manufacturers,0.0,2007,0.0
40987.0,GPC,Genuine Parts Company,Genuine Parts Company,Consumer Cyclical,Auto Parts,15.560416677782518,2007,-0.7416183352470398
277135.0,GWW,"W.W. Grainger, Inc.","W.W. Grainger, Inc.",Industrials,Industrial Distribution,21.291691516964462,2007,-0.5515488982200623
45012.0,HAL,Halliburton Company,Halliburton Company,Energy,Oil & Gas Equipment & Services,1.8415942207782527,2007,0.0
202058.0,LHX,"L3Harris Technologies, Inc.","L3Harris Technologies, Inc.",Industrials,Aerospace & Defense,25.88956449378392,2007,-0.8114107847213745
46080.0,HAS,"Hasbro, Inc.","Hasbro, Inc.",Consumer Cyclical,Leisure,39.159831660914726,2007,-0.2957893908023834
766704.0,WELL,Welltower Inc.,Welltower Inc.,Real Estate,REIT - Healthcare Facilities,22.16577571441149,2007,-0.0333626568317413
1637459.0,KHC,The Kraft Heinz Company,The Kraft Heinz Company,Consumer Defensive,Packaged Foods,0.0,2007,0.0
47111.0,HSY,The Hershey Company,The Hershey Company,Consumer Defensive,Confectioners,-6.966625134540994,2007,-0.0153191462159156
47217.0,HPQ,HP Inc.,HP Inc.,Technology,Computer Hardware,34.70269180261951,2007,-0.8394586443901062
1585689.0,HLT,Hilton Worldwide Holdings Inc.,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Lodging,0.0,2007,0.0
354950.0,HD,"Home Depot, Inc. (The)","The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,-3.6337829406517086,2007,-0.2155304253101349
48465.0,HRL,Hormel Foods Corporation,Hormel Foods Corporation,Consumer Defensive,Packaged Foods,6.009054361470101,2007,-0.0053317807614803
1130310.0,CNP,"CenterPoint Energy, Inc (Holdin","CenterPoint Energy, Inc.",Utilities,Utilities - Regulated Electric,33.9407829110324,2007,-0.0858106315135955
728535.0,JBHT,"J.B. Hunt Transport Services, I","J.B. Hunt Transport Services, Inc.",Industrials,Integrated Freight & Logistics,23.27640703707217,2007,-0.9235194325447084
49196.0,HBAN,Huntington Bancshares Incorpora,Huntington Bancshares Incorporated,Financial Services,Banks - Regional,-12.675756441140464,2007,-0.0146334469318389
49826.0,ITW,Illinois Tool Works Inc.,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,17.996130732416017,2007,-0.7771375775337219
1466258.0,TT,Trane Technologies plc,Trane Technologies plc,Industrials,Building Products & Equipment,22.43854914186181,2007,0.0
50863.0,INTC,Intel Corporation,Intel Corporation,Technology,Semiconductors,19.82215320258433,2007,0.0
51143.0,IBM,International Business Machines,International Business Machines Corporation,Technology,Information Technology Services,29.09362564954283,2007,0.6982604265213013
51253.0,IFF,International Flavors & Fragran,International Flavors & Fragrances Inc.,Basic Materials,Specialty Chemicals,33.60074106172362,2007,-0.7348842024803162
51434.0,IP,International Paper Company,International Paper Company,Consumer Cyclical,Packaging & Containers,9.455468405875964,2007,-0.4980533719062805
51644.0,IPG,"Interpublic Group of Companies,","The Interpublic Group of Companies, Inc.",Communication Services,Advertising Agencies,14.113115321802926,2007,-0.6291058659553528
52988.0,J,Jacobs Solutions Inc.,Jacobs Solutions Inc.,Industrials,Engineering & Construction,55.78973773227014,2007,-0.453640341758728
200406.0,JNJ,Johnson & Johnson,Johnson & Johnson,Healthcare,Drug Manufacturers - General,5.319084980166622,2007,-0.0326812788844108
833444.0,JCI,Johnson Controls International ,Johnson Controls International plc,Industrials,Building Products & Equipment,-17.21253821126648,2007,-0.4102190732955932
319201.0,KLAC,KLA Corporation,KLA Corporation,Technology,Semiconductor Equipment & Materials,15.324793166777615,2007,-0.2210199534893036
1506307.0,KMI,"Kinder Morgan, Inc.","Kinder Morgan, Inc.",Energy,Oil & Gas Midstream,0.0,2007,0.0
1711269.0,EVRG,"Evergy, Inc.","Evergy, Inc.",Utilities,Utilities - Regulated Electric,18.58563682845553,2007,0.0
55067.0,K,Kellanova,Kellanova,Consumer Defensive,Packaged Foods,13.537458938124814,2007,-0.6148104667663574
55785.0,KMB,Kimberly-Clark Corporation,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products,15.279452964575825,2007,-0.2752591371536255
56873.0,KR,Kroger Company (The),The Kroger Co.,Consumer Defensive,Grocery Stores,30.952019241816053,2007,-0.888592541217804
707549.0,LRCX,Lam Research Corporation,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,11.017863781397908,2007,0.0
920760.0,LEN,Lennar Corporation,Lennar Corporation,Consumer Cyclical,Residential Construction,-29.58282315738626,2007,-0.9253488183021544
59478.0,LLY,Eli Lilly and Company,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,3.798001579275256,2007,-0.1167158856987953
936468.0,LMT,Lockheed Martin Corporation,Lockheed Martin Corporation,Industrials,Aerospace & Defense,30.0768692986638,2007,-0.0083994567394256
60086.0,L,Loews Corporation,Loews Corporation,Financial Services,Insurance - Property & Casualty,31.79604333228612,2007,-0.0810606032609939
60667.0,LOW,"Lowe's Companies, Inc.","Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,-2.686630416286606,2007,-0.8841124176979065
1070750.0,HST,"Host Hotels & Resorts, Inc.","Host Hotels & Resorts, Inc.",Real Estate,REIT - Hotel & Motel,11.210115642844531,2007,-0.0666472911834716
62709.0,MMC,"Marsh & McLennan Companies, Inc","Marsh & McLennan Companies, Inc.",Financial Services,Insurance Brokers,0.7748351118280761,2007,-0.8622688055038452
62996.0,MAS,Masco Corporation,Masco Corporation,Industrials,Building Products & Equipment,-5.476410825809863,2007,-0.0429342165589332
63754.0,MKC,"McCormick & Company, Incorporat","McCormick & Company, Incorporated",Consumer Defensive,Packaged Foods,8.293754011798637,2007,-0.4638838171958923
63908.0,MCD,McDonald's Corporation,McDonald's Corporation,Consumer Cyclical,Restaurants,42.010084237203735,2007,-0.0256106965243816
64040.0,SPGI,S&P Global Inc.,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,5.767218882556913,2007,-0.7084203362464905
927653.0,MCK,McKesson Corporation,McKesson Corporation,Healthcare,Medical Distribution,17.401305945616198,2007,-0.0277878548949956
1613103.0,MDT,Medtronic plc.,Medtronic plc,Healthcare,Medical Devices,3.3314429933572143,2007,0.0
64803.0,CVS,CVS Health Corporation,CVS Health Corporation,Healthcare,Healthcare Plans,21.771508459361154,2007,-0.572317361831665
310158.0,MRK,"Merck & Company, Inc.","Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,36.95015687631242,2007,-0.9326117634773254
723125.0,MU,"Micron Technology, Inc.","Micron Technology, Inc.",Technology,Semiconductors,-26.47928907605453,2007,-0.4128541052341461
65984.0,ETR,Entergy Corporation,Entergy Corporation,Utilities,Utilities - Regulated Electric,45.04392874321843,2007,0.0
66740.0,MMM,3M Company,3M Company,Industrials,Conglomerates,11.862151858096205,2007,-0.1509163826704025
68505.0,MSI,"Motorola Solutions, Inc.","Motorola Solutions, Inc.",Technology,Communication Equipment,-19.174801776397832,2007,-0.6626654267311096
1792044.0,VTRS,Viatris Inc.,Viatris Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,-13.977442713584498,2007,0.0
70858.0,BAC,Bank of America Corporation,Bank of America Corporation,Financial Services,Banks - Diversified,4.107645803259707,2007,-0.3981306552886963
1164727.0,NEM,Newmont Corporation,Newmont Corporation,Basic Materials,Gold,-12.287598166663294,2007,-0.502493143081665
320187.0,NKE,"Nike, Inc.","NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,33.96059362078767,2007,-0.1404893696308136
72331.0,NDSN,Nordson Corporation,Nordson Corporation,Industrials,Specialty Industrial Machinery,9.567609572872438,2007,-0.617505669593811
702165.0,NSC,Norfolk Southern Corporation,Norfolk Southern Corporation,Industrials,Railroads,7.666352598528459,2007,0.0
72741.0,ES,Eversource Energy (D/B/A),Eversource Energy,Utilities,Utilities - Regulated Electric,38.41112237214834,2007,0.0
1111711.0,NI,NiSource Inc,NiSource Inc.,Utilities,Utilities - Regulated Gas,2.460386415782634,2007,-0.6696562170982361
72903.0,XEL,Xcel Energy Inc.,Xcel Energy Inc.,Utilities,Utilities - Regulated Electric,17.39653814520721,2007,-0.6654804944992065
73124.0,NTRS,Northern Trust Corporation,Northern Trust Corporation,Financial Services,Asset Management,19.79205771782906,2007,-0.5472582578659058
1133421.0,NOC,Northrop Grumman Corporation,Northrop Grumman Corporation,Industrials,Aerospace & Defense,18.2241522535733,2007,-0.390633076429367
72971.0,WFC,Wells Fargo & Company,Wells Fargo & Company,Financial Services,Banks - Diversified,5.131877824621478,2007,-0.0072928704321384
73309.0,NUE,Nucor Corporation,Nucor Corporation,Basic Materials,Steel,22.310863965198568,2007,-0.9035545587539672
797468.0,OXY,Occidental Petroleum Corporatio,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,20.73933440510183,2007,-0.535829484462738
1031296.0,FE,FirstEnergy Corp.,FirstEnergy Corp.,Utilities,Utilities - Regulated Electric,24.94996701257644,2007,-0.6406525373458862
1039684.0,OKE,"ONEOK, Inc.","ONEOK, Inc.",Energy,Oil & Gas Midstream,37.9280305622401,2007,-0.1516807973384857
713676.0,PNC,"PNC Financial Services Group, I","The PNC Financial Services Group, Inc.",Financial Services,Banks - Regional,6.477501208452341,2007,-0.8094984292984009
79879.0,PPG,"PPG Industries, Inc.","PPG Industries, Inc.",Basic Materials,Specialty Chemicals,16.204956149449103,2007,-0.6947557926177979
75362.0,PCAR,PACCAR Inc.,PACCAR Inc,Industrials,Farm & Heavy Construction Machinery,55.36389240219568,2007,0.0
1004980.0,PCG,Pacific Gas & Electric Co.,PG&E Corporation,Utilities,Utilities - Regulated Electric,18.30069771497611,2007,0.0064735114574432
1032208.0,SRE,DBA Sempra,Sempra,Utilities,Utilities - Diversified,29.535852959525123,2007,0.0
76334.0,PH,Parker-Hannifin Corporation,Parker-Hannifin Corporation,Industrials,Specialty Industrial Machinery,29.14068233846184,2007,0.0
723531.0,PAYX,"Paychex, Inc.","Paychex, Inc.",Technology,Software - Application,8.389239259156579,2007,-0.7016866207122803
922224.0,PPL,PPL Corporation,PPL Corporation,Utilities,Utilities - Regulated Electric,44.732572169815214,2007,-0.3910832405090332
77360.0,PNR,Pentair plc.,Pentair plc,Industrials,Specialty Industrial Machinery,1.8382984535601168,2007,-0.743686854839325
77476.0,PEP,"Pepsico, Inc.","PepsiCo, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,14.051291112876818,2007,-0.4284549057483673
78003.0,PFE,"Pfizer, Inc.",Pfizer Inc.,Healthcare,Drug Manufacturers - General,2.348602563430746,2007,-0.0467793270945549
1109357.0,EXC,Exelon Corporation,Exelon Corporation,Utilities,Utilities - Regulated Electric,30.142883876536008,2007,0.0858902037143707
764180.0,MO,"Altria Group, Inc.","Altria Group, Inc.",Consumer Defensive,Tobacco,25.08809852336149,2007,-0.0467800870537757
1163165.0,COP,ConocoPhillips,ConocoPhillips,Energy,Oil & Gas E&P,22.87943578278986,2007,-0.6164273023605347
80424.0,PG,Procter & Gamble Company (The),The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,13.170080558550868,2007,-0.0868271589279174
788784.0,PEG,Public Service Enterprise Group,Public Service Enterprise Group Incorporated,Utilities,Utilities - Regulated Electric,33.995203384734296,2007,0.0
822416.0,PHM,"PulteGroup, Inc.","PulteGroup, Inc.",Consumer Cyclical,Residential Construction,-34.73062859043644,2007,-0.9049935340881348
720005.0,RJF,"Raymond James Financial, Inc.","Raymond James Financial, Inc.",Financial Services,Asset Management,9.778429912008344,2007,-0.5740393996238708
1024478.0,ROK,"Rockwell Automation, Inc.","Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,2.731417188574925,2007,-0.8910935521125793
84839.0,ROL,"Rollins, Inc.","Rollins, Inc.",Consumer Cyclical,Personal Services,21.77031568300214,2007,0.0
745732.0,ROST,"Ross Stores, Inc.","Ross Stores, Inc.",Consumer Cyclical,Apparel Retail,8.483514598735354,2007,-0.6202327013015747
87347.0,SLB,Schlumberger N.V.,Schlumberger Limited,Energy,Oil & Gas Equipment & Services,35.463602726107645,2007,-0.7974361181259155
89800.0,SHW,Sherwin-Williams Company (The),The Sherwin-Williams Company,Basic Materials,Specialty Chemicals,27.980849432330658,2007,-0.8769035935401917
91142.0,AOS,A.O. Smith Corporation,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,-3.324716684837792,2007,-0.9073585271835328
91419.0,SJM,The J.M. Smucker Company,The J. M. Smucker Company,Consumer Defensive,Packaged Foods,23.86621577016649,2007,-0.5999400615692139
91440.0,SNA,Snap-On Incorporated,Snap-on Incorporated,Industrials,Tools & Accessories,21.877114095492047,2007,-0.2085113227367401
91576.0,KEY,KeyCorp,KeyCorp,Financial Services,Banks - Regional,-3.884175670626444,2007,-0.604663610458374
827052.0,EIX,Edison International,Edison International,Utilities,Utilities - Regulated Electric,28.123503380390936,2007,-0.093414269387722
92122.0,SO,Southern Company (The),The Southern Company,Utilities,Utilities - Regulated Electric,11.944780623363238,2007,-0.0772180035710334
92380.0,LUV,Southwest Airlines Company,Southwest Airlines Co.,Industrials,Airlines,-10.200183336560965,2007,-0.753977358341217
732717.0,T,AT&T Inc.,AT&T Inc.,Communication Services,Telecom Services,41.38011071556353,2007,-0.6705654263496399
93556.0,SWK,"Stanley Black & Decker, Inc.","Stanley Black & Decker, Inc.",Industrials,Tools & Accessories,17.222607096856855,2007,-0.9120453596115112
93751.0,STT,State Street Corporation,State Street Corporation,Financial Services,Asset Management,14.379539630492587,2007,0.0361780039966106
1393311.0,PSA,Public Storage,Public Storage,Real Estate,REIT - Industrial,7.65001427745946,2007,0.0
310764.0,SYK,Stryker Corporation,Stryker Corporation,Healthcare,Medical Devices,40.937629743958624,2007,-0.8792076706886292
96021.0,SYY,Sysco Corporation,Sysco Corporation,Consumer Defensive,Food Distribution,7.386629191148208,2007,-0.7978271842002869
96943.0,TFX,Teleflex Incorporated,Teleflex Incorporated,Healthcare,Medical Instruments & Supplies,18.303352230497705,2007,-0.6728510856628418
97210.0,TER,"Teradyne, Inc.","Teradyne, Inc.",Technology,Semiconductor Equipment & Materials,1.1830073532121288,2007,-0.6708247065544128
97476.0,TXN,Texas Instruments Incorporated,Texas Instruments Incorporated,Technology,Semiconductors,8.422208954934774,2007,-0.835114061832428
217346.0,TXT,Textron Inc.,Textron Inc.,Industrials,Aerospace & Defense,28.07501577888589,2007,-0.9426456093788148
97745.0,TMO,Thermo Fisher Scientific Inc,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,38.158022194670885,2007,-0.1830952614545822
320335.0,GL,Globe Life Inc.,Globe Life Inc.,Financial Services,Insurance - Life,8.684316458166897,2007,-0.4593098759651184
860731.0,TYL,"Tyler Technologies, Inc.","Tyler Technologies, Inc.",Technology,Software - Application,16.677462693653023,2007,-0.8550304770469666
100493.0,TSN,"Tyson Foods, Inc.","Tyson Foods, Inc.",Consumer Defensive,Farm Products,28.79660108724018,2007,-0.0808164924383163
100517.0,UAL,"United Airlines Holdings, Inc.","United Airlines Holdings, Inc.",Industrials,Airlines,25.78360613127841,2007,-0.8944433331489563
1002910.0,AEE,Ameren Corporation,Ameren Corporation,Utilities,Utilities - Regulated Electric,5.928016740422182,2007,-0.7289729118347168
100885.0,UNP,Union Pacific Corporation,Union Pacific Corporation,Industrials,Railroads,29.982060045795063,2007,-0.7370420098304749
74208.0,UDR,"UDR, Inc.","UDR, Inc.",Real Estate,REIT - Residential,-1.4134207256325748,2007,-0.7109047770500183
731766.0,UNH,UnitedHealth Group Incorporated,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,2.4004018944873584,2007,-0.0247517134994268
1090727.0,UPS,"United Parcel Service, Inc.","United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,-1.9597969483897804,2007,-0.0066070482134819
101829.0,RTX,RTX Corporation,RTX Corporation,Industrials,Aerospace & Defense,18.013756653505332,2007,-0.5854922533035278
352915.0,UHS,"Universal Health Services, Inc.","Universal Health Services, Inc.",Healthcare,Medical Care Facilities,6.722412552910684,2007,-0.0163350496441125
1396009.0,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,Basic Materials,Building Materials,29.031067140036622,2007,0.0
